,accuracy,loss,val_accuracy,val_loss
0,0.347428560256958,1.7370694875717163,0.20000000298023224,2.4643120765686035
1,0.41914284229278564,1.5124391317367554,0.20800000429153442,2.9627180099487305
2,0.46942856907844543,1.4070408344268799,0.40933331847190857,1.6029996871948242
3,0.48485714197158813,1.3540652990341187,0.5053333044052124,1.3534035682678223
4,0.4917142987251282,1.3303067684173584,0.5519999861717224,1.1860133409500122
5,0.5099999904632568,1.2976760864257812,0.5239999890327454,1.2908995151519775
6,0.5088571310043335,1.2673207521438599,0.5386666655540466,1.1084165573120117
7,0.5277143120765686,1.234917402267456,0.5400000214576721,1.2123057842254639
8,0.5460000038146973,1.194536566734314,0.5173333287239075,1.2411860227584839
9,0.5417143106460571,1.1897822618484497,0.6346666812896729,0.9149025082588196
10,0.5519999861717224,1.1738245487213135,0.6333333253860474,0.946305513381958
11,0.5717142820358276,1.1039588451385498,0.5360000133514404,1.254107117652893
12,0.5668571591377258,1.1219680309295654,0.5973333120346069,1.0943922996520996
13,0.5942857265472412,1.070976734161377,0.5586666464805603,1.213430643081665
14,0.5908571481704712,1.0496020317077637,0.5720000267028809,1.2160649299621582
15,0.5962857007980347,1.0525026321411133,0.6866666674613953,0.8067835569381714
16,0.6200000047683716,1.012306809425354,0.7066666483879089,0.7934887409210205
17,0.6154285669326782,1.0126703977584839,0.6546666622161865,0.9357840418815613
18,0.6337142586708069,0.9911787509918213,0.690666675567627,0.8588610887527466
19,0.6340000033378601,0.9685254096984863,0.562666654586792,1.2808680534362793
20,0.6308571696281433,0.9860839247703552,0.6706666946411133,0.9032405614852905
21,0.6325713992118835,0.9413830637931824,0.6813333630561829,0.8874551653862
